"biomas.codigo_cnuc,""nome_cnuc"",""grupo_protecao"",""icmbio"",""bipoma_referencial"",""categoria_uc"",""ano_criacao"",""area_uc"",""ano_evento"",""area_queimada"""
"0000.00.0001        ,""APA Anhatomirim"",""uso sustent vel"",""CR9 Florian¢polis/SC"",""Marinho-Costeiro"",""APA"",""1992"",""4437"",""2017"",""0"""
"0000.00.1521        ,""APA Bacia Hidrogr fica do Rio Para¡ba do Sul"",""uso sustent vel"",""CR8 Rio de Janeiro/RJ"",""Mata Atlƒntica"",""APA"",""1982"",""292600"",""2017"",""182"""
"0000.00.0007        ,""APA Barra do Rio Mamanguape"",""uso sustent vel"",""CR6 Cabedelo/PB"",""Marinho-Costeiro"",""APA"",""1993"",""14918"",""2017"",""0"""
"0000.00.0020        ,""APA Carste da Lagoa Santa"",""uso sustent vel"",""CR11 Lagoa Santa/MG"",""Cerrado"",""APA"",""1990"",""39957"",""2017"",""0"""
"0000.00.0002        ,""APA Cavernas do Perua‡u"",""uso sustent vel"",""CR11 Lagoa Santa/MG"",""Cerrado"",""APA"",""1989"",""143356"",""2017"",""261"""
"0000.00.0008        ,""APA Chapada do Araripe"",""uso sustent vel"",""CR6 Cabedelo/PB"",""Caatinga"",""APA"",""1997"",""972605"",""2017"",""0"""
"0000.00.1912        ,""APA Costa das Algas"",""uso sustent vel"",""CR7 Porto Seguro/BA"",""Mata Atlƒntica"",""APA"",""2010"",""114805"",""2017"",""0"""
"0000.00.0009        ,""APA Costa dos Corais"",""uso sustent vel"",""CR6 Cabedelo/PB"",""Marinho-Costeiro"",""APA"",""1997"",""404286"",""2017"",""0"""
"0000.00.0003        ,""APA da Bacia do Rio Descoberto"",""uso sustent vel"",""CR11 Lagoa Santa/MG"",""Cerrado"",""APA"",""1983"",""41784"",""2017"",""1585"""
"0000.00.0004        ,""APA da Bacia do Rio SÆo Bartolomeu"",""uso sustent vel"",""CR11 Lagoa Santa/MG"",""Cerrado"",""APA"",""1983"",""82681"",""2017"",""1620"""
"0000.00.0005        ,""APA da Bacia do Rio SÆo JoÆo - Mico-LeÆo-Dourado"",""uso sustent vel"",""CR8 Rio de Janeiro/RJ"",""Mata Atlƒntica"",""APA"",""2002"",""150375"",""2017"",""0"""
"0000.00.0006        ,""APA da Baleia Franca"",""uso sustent vel"",""CR9 Florian¢polis/SC"",""Marinho-Costeiro"",""APA"",""2000"",""154867"",""2017"",""0"""
"0000.00.0025        ,""APA das Ilhas e V rzeas do Rio Paran "",""uso sustent vel"",""CR9 Florian¢polis/SC"",""Mata Atlƒntica"",""APA"",""1997"",""1005188"",""2017"",""5972"""
"0000.00.0028        ,""APA das Nascentes do Rio Vermelho"",""uso sustent vel"",""CR11 Lagoa Santa/MG"",""Cerrado"",""APA"",""2001"",""176324"",""2017"",""7592"""
"0000.00.0013        ,""APA de Cairu‡u"",""uso sustent vel"",""CR8 Rio de Janeiro/RJ"",""Marinho-Costeiro"",""APA"",""1983"",""32611"",""2017"",""0"""
"0000.00.0014        ,""APA de Canan‚ia-Iguape-Peru¡be"",""uso sustent vel"",""CR8 Rio de Janeiro/RJ"",""Marinho-Costeiro"",""APA"",""1984"",""202310"",""2017"",""0"""
"0000.00.0015        ,""APA de Fernando de Noronha -Rocas ? SÆo Pedro e SÆo Paulo"",""uso sustent vel"",""CR6 Cabedelo/PB"",""Marinho-Costeiro"",""APA"",""1986"",""884"",""2017"",""0"""
"0000.00.0016        ,""APA de Guapi-Mirim"",""uso sustent vel"",""CR8 Rio de Janeiro/RJ"",""Marinho-Costeiro"",""APA"",""1984"",""13927"",""2017"",""0"""
"0000.00.0017        ,""APA de Guaraque‡aba"",""uso sustent vel"",""CR9 Florian¢polis/SC"",""Mata Atlƒntica"",""APA"",""1985"",""282446"",""2017"",""0"""
"0000.00.0010        ,""APA de Petr¢polis"",""uso sustent vel"",""CR8 Rio de Janeiro/RJ"",""Mata Atlƒntica"",""APA"",""1982"",""68224"",""2017"",""0"""
"0000.00.0018        ,""APA de Pia‡abu‡u"",""uso sustent vel"",""CR6 Cabedelo/PB"",""Marinho-Costeiro"",""APA"",""1983"",""9107"",""2017"",""0"""
"0000.00.0019        ,""APA Delta do Parna¡ba"",""uso sustent vel"",""CR5 Parna¡ba/PI"",""Marinho-Costeiro"",""APA"",""1996"",""307595"",""2017"",""1367"""
"0000.00.0022        ,""APA do Igarap‚ Gelado"",""uso sustent vel"",""CR4 Bel‚m/PA"",""Amaz“nia"",""APA"",""1989"",""23285"",""2017"",""0"""
"0000.00.0023        ,""APA do Planalto Central"",""uso sustent vel"",""CR11 Lagoa Santa/MG"",""Cerrado"",""APA"",""2002"",""503423"",""2017"",""13510"""
"0000.00.0268        ,""APA do Tapaj¢s"",""uso sustent vel"",""CR3 Santar‚m/PA"",""Amaz“nia"",""APA"",""2006"",""2040331"",""2017"",""0"""
"0000.00.3407        ,""APA dos Campos de Manicor‚"",""uso sustent vel"",""CR1 Porto Velho/RO"",""Amaz“nia"",""APA"",""2016"",""151993"",""2017"",""0"""
"0000.00.0021        ,""APA IbirapuitÆ"",""uso sustent vel"",""CR9 Florian¢polis/SC"",""Pampas"",""APA"",""1992"",""316792"",""2017"",""0"""
"0000.00.0024        ,""APA Meandros do Araguaia"",""uso sustent vel"",""CR10 Cuiab /MT"",""Cerrado"",""APA"",""1998"",""359194"",""2017"",""114143"""
"0000.00.0027        ,""APA Morro da Pedreira"",""uso sustent vel"",""CR11 Lagoa Santa/MG"",""Cerrado"",""APA"",""1990"",""131771"",""2017"",""360"""
"0000.00.0029        ,""APA Serra da Ibiapaba"",""uso sustent vel"",""CR5 Parna¡ba/PI"",""Caatinga"",""APA"",""1996"",""1628450"",""2017"",""9986"""
"0000.00.0011        ,""APA Serra da Mantiqueira"",""uso sustent vel"",""CR8 Rio de Janeiro/RJ"",""Mata Atlƒntica"",""APA"",""1985"",""421809"",""2017"",""3704"""
"0000.00.1683        ,""APA Serra da Meruoca"",""uso sustent vel"",""CR5 Parna¡ba/PI"",""Caatinga"",""APA"",""2008"",""29362"",""2017"",""0"""
"0000.00.0012        ,""APA Serra da Tabatinga"",""uso sustent vel"",""CR5 Parna¡ba/PI"",""Cerrado"",""APA"",""1990"",""35186"",""2017"",""0"""
"0000.00.0030        ,""ARIE Buriti de Vassununga"",""uso sustent vel"",""CR11 Lagoa Santa/MG"",""Mata Atlƒntica"",""ARIE"",""1990"",""151"",""2017"",""0"""
"0000.00.0031        ,""ARIE Capetinga-Taquara"",""uso sustent vel"",""CR11 Lagoa Santa/MG"",""Cerrado"",""ARIE"",""1985"",""2057"",""2017"",""0"""
"0000.00.0032        ,""ARIE Cerrado P‚-de-Gigante"",""uso sustent vel"",""CR8 Rio de Janeiro/RJ"",""Mata Atlƒntica"",""ARIE"",""1990"",""1199"",""2017"",""0"""
"0000.00.0035        ,""ARIE Floresta da Cicuta"",""uso sustent vel"",""CR8 Rio de Janeiro/RJ"",""Mata Atlƒntica"",""ARIE"",""1985"",""125"",""2017"",""0"""
"0000.00.0036        ,""ARIE Ilha do Ameixal"",""uso sustent vel"",""CR8 Rio de Janeiro/RJ"",""Marinho-Costeiro"",""ARIE"",""1985"",""359"",""2017"",""0"""
"0000.00.0037        ,""ARIE Ilhas da Queimada Pequena e Queimada Grande"",""uso sustent vel"",""CR8 Rio de Janeiro/RJ"",""Marinho-Costeiro"",""ARIE"",""1985"",""138"",""2017"",""0"""
"0000.00.0038        ,""ARIE Javari-Buriti"",""uso sustent vel"",""CR2 Manaus/AM"",""Amaz“nia"",""ARIE"",""1985"",""13177"",""2017"",""0"""
"0000.00.0039        ,""ARIE Manguezais da Foz do Rio Mamanguape"",""uso sustent vel"",""CR6 Cabedelo/PB"",""Marinho-Costeiro"",""ARIE"",""1985"",""5770"",""2017"",""0"""
"0000.00.0040        ,""ARIE Mata de Santa Genebra"",""uso sustent vel"",""CR8 Rio de Janeiro/RJ"",""Mata Atlƒntica"",""ARIE"",""1985"",""242"",""2017"",""0"""
"0000.00.0041        ,""ARIE MatÆo de Cosm¢polis"",""uso sustent vel"",""CR8 Rio de Janeiro/RJ"",""Cerrado"",""ARIE"",""1985"",""229"",""2017"",""0"""
"0000.00.0043        ,""ARIE Projeto Dinƒmica Biol¢gica de Fragmentos Florestais"",""uso sustent vel"",""CR2 Manaus/AM"",""Amaz“nia"",""ARIE"",""1985"",""3180"",""2017"",""0"""
"0000.00.0044        ,""ARIE Seringal Nova Esperan‡a"",""uso sustent vel"",""CR1 Porto Velho/RO"",""Amaz“nia"",""ARIE"",""1999"",""2574"",""2017"",""0"""
"0000.00.0045        ,""ARIE Serra da Abelha e Rio da Prata"",""uso sustent vel"",""CR9 Florian¢polis/SC"",""Mata Atlƒntica"",""ARIE"",""1990"",""5017"",""2017"",""0"""
"0000.00.3131        ,""ESEC Alto Mau‚s"",""prote‡Æo integral"",""CR2 Manaus/AM"",""Amaz“nia"",""ESEC"",""2014"",""668160"",""2017"",""0"""
"0000.00.0263        ,""ESEC da Guanabara"",""prote‡Æo integral"",""CR8 Rio de Janeiro/RJ"",""Mata Atlƒntica"",""ESEC"",""2006"",""1936"",""2017"",""0"""
"0000.00.0261        ,""ESEC da Mata Preta"",""prote‡Æo integral"",""CR9 Florian¢polis/SC"",""Mata Atlƒntica"",""ESEC"",""2005"",""6567"",""2017"",""0"""
"0000.00.0075        ,""ESEC da Serra das Araras"",""prote‡Æo integral"",""CR10 Cuiab /MT"",""Cerrado"",""ESEC"",""1982"",""27160"",""2017"",""2450"""
"0000.00.0047        ,""ESEC da Terra do Meio"",""prote‡Æo integral"",""CR3 Santar‚m/PA"",""Amaz“nia"",""ESEC"",""2005"",""3373175"",""2017"",""8815"""
"0000.00.0048        ,""ESEC de Aiuaba"",""prote‡Æo integral"",""CR6 Cabedelo/PB"",""Caatinga"",""ESEC"",""2001"",""11747"",""2017"",""0"""
"0000.00.0050        ,""ESEC de Aracuri-Esmeralda"",""prote‡Æo integral"",""CR9 Florian¢polis/SC"",""Mata Atlƒntica"",""ESEC"",""1981"",""277"",""2017"",""0"""
"0000.00.0051        ,""ESEC de Caracara¡"",""prote‡Æo integral"",""CR2 Manaus/AM"",""Amaz“nia"",""ESEC"",""1982"",""86795"",""2017"",""0"""
"0000.00.0052        ,""ESEC de Carij¢s"",""prote‡Æo integral"",""CR9 Florian¢polis/SC"",""Mata Atlƒntica"",""ESEC"",""1987"",""759"",""2017"",""0"""
"0000.00.0053        ,""ESEC de CuniÆ"",""prote‡Æo integral"",""CR1 Porto Velho/RO"",""Amaz“nia"",""ESEC"",""2001"",""185314"",""2017"",""0"""
"0000.00.0054        ,""ESEC de Guaraque‡aba"",""prote‡Æo integral"",""CR9 Florian¢polis/SC"",""Mata Atlƒntica"",""ESEC"",""1982"",""4476"",""2017"",""0"""
"0000.00.0055        ,""ESEC de Iquˆ"",""prote‡Æo integral"",""CR10 Cuiab /MT"",""Cerrado"",""ESEC"",""1981"",""215971"",""2017"",""440"""
"0000.00.0056        ,""ESEC de Juta¡-Solimäes"",""prote‡Æo integral"",""CR2 Manaus/AM"",""Amaz“nia"",""ESEC"",""1983"",""289514"",""2017"",""0"""
"0000.00.0057        ,""ESEC de Marac "",""prote‡Æo integral"",""CR2 Manaus/AM"",""Amaz“nia"",""ESEC"",""1981"",""103520"",""2017"",""0"""
"0000.00.0058        ,""ESEC de Marac  Jipioca"",""prote‡Æo integral"",""CR4 Bel‚m/PA"",""Amaz“nia"",""ESEC"",""1981"",""60253"",""2017"",""0"""
"0000.00.0059        ,""ESEC de Murici"",""prote‡Æo integral"",""CR6 Cabedelo/PB"",""Mata Atlƒntica"",""ESEC"",""2001"",""6132"",""2017"",""0"""
"0000.00.0061        ,""ESEC de Pirapitinga"",""prote‡Æo integral"",""CR11 Lagoa Santa/MG"",""Cerrado"",""ESEC"",""1987"",""1385"",""2017"",""0"""
"0000.00.0062        ,""ESEC de TaiamÆ"",""prote‡Æo integral"",""CR10 Cuiab /MT"",""Pantanal"",""ESEC"",""1981"",""11555"",""2017"",""0"""
"0000.00.0063        ,""ESEC de Tamoios"",""prote‡Æo integral"",""CR8 Rio de Janeiro/RJ"",""Mata Atlƒntica"",""ESEC"",""1990"",""9361"",""2017"",""0"""
"0000.00.0065        ,""ESEC de Uru‡ui-Una"",""prote‡Æo integral"",""CR5 Parna¡ba/PI"",""Cerrado"",""ESEC"",""1981"",""135122"",""2017"",""27425"""
"0000.00.0066        ,""ESEC do CastanhÆo"",""prote‡Æo integral"",""CR6 Cabedelo/PB"",""Caatinga"",""ESEC"",""2001"",""12575"",""2017"",""0"""
"0000.00.0067        ,""ESEC do Jari"",""prote‡Æo integral"",""CR4 Bel‚m/PA"",""Amaz“nia"",""ESEC"",""1982"",""231082"",""2017"",""0"""
"0000.00.0069        ,""ESEC do Serid¢"",""prote‡Æo integral"",""CR6 Cabedelo/PB"",""Caatinga"",""ESEC"",""1982"",""1124"",""2017"",""0"""
"0000.00.0070        ,""ESEC do Taim"",""prote‡Æo integral"",""CR9 Florian¢polis/SC"",""Pampas"",""ESEC"",""1986"",""10939"",""2017"",""0"""
"0000.00.0071        ,""ESEC dos Tupiniquins"",""prote‡Æo integral"",""CR8 Rio de Janeiro/RJ"",""Marinho-Costeiro"",""ESEC"",""1986"",""1728"",""2017"",""0"""
"0000.00.0072        ,""ESEC Juami-Japur "",""prote‡Æo integral"",""CR2 Manaus/AM"",""Amaz“nia"",""ESEC"",""1985"",""831532"",""2017"",""0"""
"0000.00.0073        ,""ESEC Mico-LeÆo-Preto"",""prote‡Æo integral"",""CR8 Rio de Janeiro/RJ"",""Mata Atlƒntica"",""ESEC"",""2002"",""6681"",""2017"",""0"""
"0000.00.0060        ,""ESEC Niqui "",""prote‡Æo integral"",""CR2 Manaus/AM"",""Amaz“nia"",""ESEC"",""1985"",""284791"",""2017"",""0"""
"0000.00.0074        ,""ESEC Raso da Catarina"",""prote‡Æo integral"",""CR6 Cabedelo/PB"",""Caatinga"",""ESEC"",""1984"",""104844"",""2017"",""0"""
"0000.00.0068        ,""ESEC Rio Acre"",""prote‡Æo integral"",""CR1 Porto Velho/RO"",""Amaz“nia"",""ESEC"",""1981"",""79094"",""2017"",""0"""
"0000.00.0076        ,""ESEC Serra Geral do Tocantins"",""prote‡Æo integral"",""CR5 Parna¡ba/PI"",""Cerrado"",""ESEC"",""2001"",""707088"",""2017"",""185744"""
"0000.00.0064        ,""ESEC Tupinamb s"",""prote‡Æo integral"",""CR8 Rio de Janeiro/RJ"",""Marinho-Costeiro"",""ESEC"",""1987"",""2464"",""2017"",""0"""
"0000.00.0128        ,""FLONA da Mata Grande"",""uso sustent vel"",""CR11 Lagoa Santa/MG"",""Cerrado"",""FLONA"",""2003"",""2010"",""2017"",""0"""
"0000.00.0132        ,""FLONA da Restinga de Cabedelo"",""uso sustent vel"",""CR6 Cabedelo/PB"",""Mata Atlƒntica"",""FLONA"",""2004"",""115"",""2017"",""0"""
"0000.00.0082        ,""FLONA de A‡u"",""uso sustent vel"",""CR6 Cabedelo/PB"",""Caatinga"",""FLONA"",""2001"",""218"",""2017"",""0"""
"0000.00.0083        ,""FLONA de Altamira"",""uso sustent vel"",""CR3 Santar‚m/PA"",""Amaz“nia"",""FLONA"",""1998"",""724974"",""2017"",""5563"""
"0000.00.0084        ,""FLONA de Anau "",""uso sustent vel"",""CR2 Manaus/AM"",""Amaz“nia"",""FLONA"",""2005"",""259403"",""2017"",""0"""
"0000.00.0077        ,""FLONA de Assungui"",""uso sustent vel"",""CR9 Florian¢polis/SC"",""Mata Atlƒntica"",""FLONA"",""1968"",""561"",""2017"",""0"""
"0000.00.0085        ,""FLONA de Balata-Tufari"",""uso sustent vel"",""CR1 Porto Velho/RO"",""Amaz“nia"",""FLONA"",""2005"",""1079678"",""2017"",""0"""
"0000.00.0086        ,""FLONA de Bras¡lia"",""uso sustent vel"",""CR11 Lagoa Santa/MG"",""Cerrado"",""FLONA"",""1999"",""9336"",""2017"",""2635"""
"0000.00.0078        ,""FLONA de Ca‡ador"",""uso sustent vel"",""CR9 Florian¢polis/SC"",""Mata Atlƒntica"",""FLONA"",""1968"",""707"",""2017"",""0"""
"0000.00.0087        ,""FLONA de Canela"",""uso sustent vel"",""CR9 Florian¢polis/SC"",""Mata Atlƒntica"",""FLONA"",""1968"",""564"",""2017"",""0"""
"0000.00.0079        ,""FLONA de CapÆo Bonito"",""uso sustent vel"",""CR8 Rio de Janeiro/RJ"",""Cerrado"",""FLONA"",""1968"",""4758"",""2017"",""0"""
"0000.00.0088        ,""FLONA de Caraj s"",""uso sustent vel"",""CR4 Bel‚m/PA"",""Amaz“nia"",""FLONA"",""1998"",""392730"",""2017"",""290"""
"0000.00.0089        ,""FLONA de Caxiuana"",""uso sustent vel"",""CR4 Bel‚m/PA"",""Amaz“nia"",""FLONA"",""1961"",""317951"",""2017"",""0"""
"0000.00.0080        ,""FLONA de Chapec¢"",""uso sustent vel"",""CR9 Florian¢polis/SC"",""Mata Atlƒntica"",""FLONA"",""1968"",""1604"",""2017"",""0"""
"0000.00.0081        ,""FLONA de Contendas do Sincor "",""uso sustent vel"",""CR7 Porto Seguro/BA"",""Caatinga"",""FLONA"",""1999"",""11216"",""2017"",""0"""
"0000.00.0090        ,""FLONA de Crist¢polis"",""uso sustent vel"",""CR7 Porto Seguro/BA"",""Cerrado"",""FLONA"",""2001"",""12841"",""2017"",""0"""
"0000.00.0091        ,""FLONA de Goytacazes"",""uso sustent vel"",""CR7 Porto Seguro/BA"",""Mata Atlƒntica"",""FLONA"",""2002"",""1426"",""2017"",""0"""
"0000.00.0092        ,""FLONA de Humait "",""uso sustent vel"",""CR1 Porto Velho/RO"",""Amaz“nia"",""FLONA"",""1998"",""473159"",""2017"",""0"""
"0000.00.0093        ,""FLONA de Ibirama"",""uso sustent vel"",""CR9 Florian¢polis/SC"",""Mata Atlƒntica"",""FLONA"",""1988"",""519"",""2017"",""0"""
"0000.00.0094        ,""FLONA de Ipanema"",""uso sustent vel"",""CR8 Rio de Janeiro/RJ"",""Mata Atlƒntica"",""FLONA"",""1992"",""5385"",""2017"",""0"""
"0000.00.0125        ,""FLONA de Irati"",""uso sustent vel"",""CR9 Florian¢polis/SC"",""Mata Atlƒntica"",""FLONA"",""1968"",""3803"",""2017"",""0"""
"0000.00.0095        ,""FLONA de Itaituba I"",""uso sustent vel"",""CR3 Santar‚m/PA"",""Amaz“nia"",""FLONA"",""1998"",""212892"",""2017"",""0"""
"0000.00.0096        ,""FLONA de Itaituba II"",""uso sustent vel"",""CR3 Santar‚m/PA"",""Amaz“nia"",""FLONA"",""1998"",""397756"",""2017"",""1294"""
"0000.00.0097        ,""FLONA de Jacund "",""uso sustent vel"",""CR1 Porto Velho/RO"",""Amaz“nia"",""FLONA"",""2004"",""221220"",""2017"",""183"""
"0000.00.0098        ,""FLONA de Lorena"",""uso sustent vel"",""CR8 Rio de Janeiro/RJ"",""Mata Atlƒntica"",""FLONA"",""2001"",""281"",""2017"",""0"""
"0000.00.0099        ,""FLONA de Mulata"",""uso sustent vel"",""CR3 Santar‚m/PA"",""Amaz“nia"",""FLONA"",""2001"",""216604"",""2017"",""0"""
"0000.00.1605        ,""FLONA de Negreiros"",""uso sustent vel"",""CR6 Cabedelo/PB"",""Caatinga"",""FLONA"",""2007"",""3005"",""2017"",""0"""
"0000.00.0100        ,""FLONA de N¡sia Floresta"",""uso sustent vel"",""CR6 Cabedelo/PB"",""Mata Atlƒntica"",""FLONA"",""2001"",""169"",""2017"",""0"""
"0000.00.0101        ,""FLONA de Pacotuba"",""uso sustent vel"",""CR7 Porto Seguro/BA"",""Mata Atlƒntica"",""FLONA"",""2002"",""449"",""2017"",""0"""
"0000.00.0102        ,""FLONA de Palmares"",""uso sustent vel"",""CR5 Parna¡ba/PI"",""Caatinga"",""FLONA"",""2005"",""168"",""2017"",""0"""
"0000.00.0103        ,""FLONA de Paraopeba"",""uso sustent vel"",""CR11 Lagoa Santa/MG"",""Cerrado"",""FLONA"",""2001"",""203"",""2017"",""0"""
"0000.00.0129        ,""FLONA de Passa Quatro"",""uso sustent vel"",""CR8 Rio de Janeiro/RJ"",""Mata Atlƒntica"",""FLONA"",""1968"",""335"",""2017"",""0"""
"0000.00.0130        ,""FLONA de Passo Fundo"",""uso sustent vel"",""CR9 Florian¢polis/SC"",""Mata Atlƒntica"",""FLONA"",""1968"",""1334"",""2017"",""0"""
"0000.00.0104        ,""FLONA de Pau-Rosa"",""uso sustent vel"",""CR2 Manaus/AM"",""Amaz“nia"",""FLONA"",""2001"",""988187"",""2017"",""0"""
"0000.00.0131        ,""FLONA de Pira¡ do Sul"",""uso sustent vel"",""CR9 Florian¢polis/SC"",""Mata Atlƒntica"",""FLONA"",""2004"",""170"",""2017"",""0"""
"0000.00.0105        ,""FLONA de Rit polis"",""uso sustent vel"",""CR11 Lagoa Santa/MG"",""Mata Atlƒntica"",""FLONA"",""1999"",""89"",""2017"",""0"""
"0000.00.0106        ,""FLONA de Roraima"",""uso sustent vel"",""CR2 Manaus/AM"",""Amaz“nia"",""FLONA"",""1989"",""167332"",""2017"",""0"""
"0000.00.0107        ,""FLONA de Santa Rosa do Purus"",""uso sustent vel"",""CR1 Porto Velho/RO"",""Amaz“nia"",""FLONA"",""2001"",""231557"",""2017"",""0"""
"0000.00.0108        ,""FLONA de SÆo Francisco"",""uso sustent vel"",""CR1 Porto Velho/RO"",""Amaz“nia"",""FLONA"",""2001"",""21148"",""2017"",""0"""
"0000.00.0133        ,""FLONA de SÆo Francisco de Paula"",""uso sustent vel"",""CR9 Florian¢polis/SC"",""Mata Atlƒntica"",""FLONA"",""1968"",""1616"",""2017"",""0"""
"0000.00.0110        ,""FLONA de Silvƒnia"",""uso sustent vel"",""CR11 Lagoa Santa/MG"",""Cerrado"",""FLONA"",""2001"",""487"",""2017"",""0"""
"0000.00.0111        ,""FLONA de Sobral"",""uso sustent vel"",""CR5 Parna¡ba/PI"",""Caatinga"",""FLONA"",""2001"",""661"",""2017"",""0"""
"0000.00.0112        ,""FLONA de Tef‚"",""uso sustent vel"",""CR2 Manaus/AM"",""Amaz“nia"",""FLONA"",""1989"",""865127"",""2017"",""0"""
"0000.00.0134        ,""FLONA de Trˆs Barras"",""uso sustent vel"",""CR9 Florian¢polis/SC"",""Mata Atlƒntica"",""FLONA"",""1968"",""4385"",""2017"",""0"""
"0000.00.3408        ,""FLONA de Urupadi"",""uso sustent vel"",""CR1 Porto Velho/RO"",""Amaz“nia"",""FLONA"",""2016"",""537228"",""2017"",""0"""
"0000.00.0271        ,""FLONA do Amana"",""uso sustent vel"",""CR3 Santar‚m/PA"",""Amaz“nia"",""FLONA"",""2006"",""680843"",""2017"",""0"""
"0000.00.0113        ,""FLONA do Amap "",""uso sustent vel"",""CR4 Bel‚m/PA"",""Amaz“nia"",""FLONA"",""1989"",""460359"",""2017"",""0"""
"0000.00.0114        ,""FLONA do Amazonas"",""uso sustent vel"",""CR2 Manaus/AM"",""Amaz“nia"",""FLONA"",""1989"",""1944230"",""2017"",""0"""
"0000.00.0115        ,""FLONA do Araripe-Apodi"",""uso sustent vel"",""CR6 Cabedelo/PB"",""Caatinga"",""FLONA"",""1946"",""38920"",""2017"",""0"""
"0000.00.3409        ,""FLONA do AripuanÆ"",""uso sustent vel"",""CR1 Porto Velho/RO"",""Amaz“nia"",""FLONA"",""2016"",""751295"",""2017"",""532"""
"0000.00.0116        ,""FLONA do Bom Futuro"",""uso sustent vel"",""CR1 Porto Velho/RO"",""Amaz“nia"",""FLONA"",""1988"",""97385"",""2017"",""5056"""
"0000.00.0270        ,""FLONA do Crepori"",""uso sustent vel"",""CR3 Santar‚m/PA"",""Amaz“nia"",""FLONA"",""2006"",""740396"",""2017"",""0"""
"0000.00.0269        ,""FLONA do Ibura"",""uso sustent vel"",""CR6 Cabedelo/PB"",""Mata Atlƒntica"",""FLONA"",""2005"",""144"",""2017"",""0"""
"0000.00.1612        ,""FLONA do Iquiri"",""uso sustent vel"",""CR1 Porto Velho/RO"",""Amaz“nia"",""FLONA"",""2008"",""1472610"",""2017"",""0"""
"0000.00.0117        ,""FLONA do Itacaiunas"",""uso sustent vel"",""CR4 Bel‚m/PA"",""Amaz“nia"",""FLONA"",""1998"",""136701"",""2017"",""1108"""
"0000.00.0266        ,""FLONA do Jamanxim"",""uso sustent vel"",""CR3 Santar‚m/PA"",""Amaz“nia"",""FLONA"",""2006"",""1301697"",""2017"",""37381"""
"0000.00.0118        ,""FLONA do Jamari"",""uso sustent vel"",""CR1 Porto Velho/RO"",""Amaz“nia"",""FLONA"",""1984"",""222116"",""2017"",""40"""
"0000.00.0119        ,""FLONA do Jatuarana"",""uso sustent vel"",""CR1 Porto Velho/RO"",""Amaz“nia"",""FLONA"",""2002"",""569428"",""2017"",""0"""
"0000.00.0120        ,""FLONA do MacauÆ"",""uso sustent vel"",""CR1 Porto Velho/RO"",""Amaz“nia"",""FLONA"",""1988"",""176347"",""2017"",""0"""
"0000.00.0121        ,""FLONA do Purus"",""uso sustent vel"",""CR1 Porto Velho/RO"",""Amaz“nia"",""FLONA"",""1988"",""256123"",""2017"",""0"""
"0000.00.0122        ,""FLONA do Rio Preto"",""uso sustent vel"",""CR7 Porto Seguro/BA"",""Mata Atlƒntica"",""FLONA"",""1990"",""2817"",""2017"",""0"""
"0000.00.0123        ,""FLONA do Tapaj¢s"",""uso sustent vel"",""CR3 Santar‚m/PA"",""Amaz“nia"",""FLONA"",""1974"",""530621"",""2017"",""0"""
"0000.00.0124        ,""FLONA do Tapirap‚Aquiri"",""uso sustent vel"",""CR4 Bel‚m/PA"",""Amaz“nia"",""FLONA"",""1989"",""196506"",""2017"",""0"""
